term_id	exclusion_reason
icd11.foundation:1287314918	MONDO:excludeNonDisease
icd11.foundation:1287328754	MONDO:excludeNonDisease
icd11.foundation:1287348915	MONDO:excludeNonDisease
icd11.foundation:1287473280	MONDO:excludeNonDisease
icd11.foundation:1287534038	MONDO:excludeNonDisease
icd11.foundation:1287539128	MONDO:excludeNonDisease
icd11.foundation:1287546830	MONDO:excludeNonDisease
icd11.foundation:1287594882	MONDO:excludeNonDisease
icd11.foundation:1287705796	MONDO:excludeNonDisease
icd11.foundation:1287711847	MONDO:excludeNonDisease
icd11.foundation:1287856860	MONDO:excludeNonDisease
icd11.foundation:1287885263	MONDO:excludeNonDisease
icd11.foundation:1288043787	MONDO:excludeNonDisease
icd11.foundation:1288175456	MONDO:excludeNonDisease
icd11.foundation:1288223869	MONDO:excludeNonDisease
icd11.foundation:1288280530	MONDO:excludeNonDisease
icd11.foundation:1288323020	MONDO:excludeNonDisease
icd11.foundation:1288340030	MONDO:excludeNonDisease
icd11.foundation:1288433852	MONDO:excludeNonDisease
icd11.foundation:1288518689	MONDO:excludeNonDisease
icd11.foundation:1288531443	MONDO:excludeNonDisease
icd11.foundation:128854593	MONDO:excludeNonDisease
icd11.foundation:1288566593	MONDO:excludeNonDisease
icd11.foundation:1288623333	MONDO:excludeNonDisease
icd11.foundation:1288664693	MONDO:excludeNonDisease
icd11.foundation:1288679379	MONDO:excludeNonDisease
icd11.foundation:1288694983	MONDO:excludeNonDisease
icd11.foundation:1288818911	MONDO:excludeNonDisease
icd11.foundation:1288836924	MONDO:excludeNonDisease
icd11.foundation:1288947265	MONDO:excludeNonDisease
icd11.foundation:1288961794	MONDO:excludeNonDisease
icd11.foundation:128898743	MONDO:excludeNonDisease
icd11.foundation:1289090006	MONDO:excludeNonDisease
icd11.foundation:1289143704	MONDO:excludeNonDisease
icd11.foundation:1289308621	MONDO:excludeNonDisease
icd11.foundation:1289314180	MONDO:excludeNonDisease
icd11.foundation:1289332764	MONDO:excludeNonDisease
icd11.foundation:1289398548	MONDO:excludeNonDisease
icd11.foundation:128942268	MONDO:excludeNonDisease
icd11.foundation:1289450713	MONDO:excludeNonDisease
icd11.foundation:1289505391	MONDO:excludeNonDisease
icd11.foundation:1289529914	MONDO:excludeNonDisease
icd11.foundation:1289587048	MONDO:excludeNonDisease
icd11.foundation:1289621150	MONDO:excludeNonDisease
icd11.foundation:1289654714	MONDO:excludeNonDisease
icd11.foundation:1289683711	MONDO:excludeNonDisease
icd11.foundation:1289740185	MONDO:excludeNonDisease
icd11.foundation:128974630	MONDO:excludeNonDisease
icd11.foundation:1289797315	MONDO:excludeNonDisease
icd11.foundation:1289867641	MONDO:excludeNonDisease
icd11.foundation:1289879868	MONDO:excludeNonDisease
icd11.foundation:1289894990	MONDO:excludeNonDisease
icd11.foundation:1289944867	MONDO:excludeNonDisease
icd11.foundation:1289997128	MONDO:excludeNonDisease
icd11.foundation:1290037401	MONDO:excludeNonDisease
icd11.foundation:1290066374	MONDO:excludeNonDisease
icd11.foundation:1290067986	MONDO:excludeNonDisease
icd11.foundation:1290098616	MONDO:excludeNonDisease
icd11.foundation:1290304473	MONDO:excludeNonDisease
icd11.foundation:1290312533	MONDO:excludeNonDisease
icd11.foundation:1290376750	MONDO:excludeNonDisease
icd11.foundation:1290438012	MONDO:excludeNonDisease
icd11.foundation:1290452808	MONDO:excludeNonDisease
icd11.foundation:1290501743	MONDO:excludeNonDisease
icd11.foundation:1290654901	MONDO:excludeNonDisease
icd11.foundation:1290717157	MONDO:excludeNonDisease
icd11.foundation:1290719705	MONDO:excludeNonDisease
icd11.foundation:129081402	MONDO:excludeNonDisease
icd11.foundation:1290839901	MONDO:excludeNonDisease
icd11.foundation:129084956	MONDO:excludeNonDisease
icd11.foundation:1291111302	MONDO:excludeNonDisease
icd11.foundation:1291126913	MONDO:excludeNonDisease
icd11.foundation:1291150570	MONDO:excludeNonDisease
icd11.foundation:1291190648	MONDO:excludeNonDisease
icd11.foundation:1291202351	MONDO:excludeNonDisease
icd11.foundation:1291206673	MONDO:excludeNonDisease
icd11.foundation:1291230721	MONDO:excludeNonDisease
icd11.foundation:1291421775	MONDO:excludeNonDisease
icd11.foundation:1291432252	MONDO:excludeNonDisease
icd11.foundation:1291478634	MONDO:excludeNonDisease
icd11.foundation:1291501040	MONDO:excludeNonDisease
icd11.foundation:1291836920	MONDO:excludeNonDisease
icd11.foundation:1291925096	MONDO:excludeNonDisease
icd11.foundation:1291980045	MONDO:excludeNonDisease
icd11.foundation:1292127765	MONDO:excludeNonDisease
icd11.foundation:1292184091	MONDO:excludeNonDisease
icd11.foundation:1292193872	MONDO:excludeNonDisease
icd11.foundation:1292307486	MONDO:excludeNonDisease
icd11.foundation:1292346123	MONDO:excludeNonDisease
icd11.foundation:1292373126	MONDO:excludeNonDisease
icd11.foundation:129237528	MONDO:excludeNonDisease
icd11.foundation:1292431474	MONDO:excludeNonDisease
icd11.foundation:1292552215	MONDO:excludeNonDisease
icd11.foundation:1292688246	MONDO:excludeNonDisease
icd11.foundation:1292743948	MONDO:excludeNonDisease
icd11.foundation:1292773987	MONDO:excludeNonDisease
icd11.foundation:1292809823	MONDO:excludeNonDisease
icd11.foundation:1292906231	MONDO:excludeNonDisease
icd11.foundation:1293005837	MONDO:excludeNonDisease
icd11.foundation:1293056170	MONDO:excludeNonDisease
icd11.foundation:1293107265	MONDO:excludeNonDisease
icd11.foundation:1293196513	MONDO:excludeNonDisease
icd11.foundation:1293318762	MONDO:excludeNonDisease
icd11.foundation:1293382199	MONDO:excludeNonDisease
icd11.foundation:1293480628	MONDO:excludeNonDisease
icd11.foundation:1293484168	MONDO:excludeNonDisease
icd11.foundation:129351394	MONDO:excludeNonDisease
icd11.foundation:1293601792	MONDO:excludeNonDisease
icd11.foundation:1293674006	MONDO:excludeNonDisease
icd11.foundation:1293717335	MONDO:excludeNonDisease
icd11.foundation:1293912562	MONDO:excludeNonDisease
icd11.foundation:1293931416	MONDO:excludeNonDisease
icd11.foundation:1294028392	MONDO:excludeNonDisease
icd11.foundation:1294108854	MONDO:excludeNonDisease
icd11.foundation:1294223063	MONDO:excludeNonDisease
icd11.foundation:1294309784	MONDO:excludeNonDisease
icd11.foundation:1294359889	MONDO:excludeNonDisease
icd11.foundation:1294428301	MONDO:excludeNonDisease
icd11.foundation:1294462156	MONDO:excludeNonDisease
icd11.foundation:129453626	MONDO:excludeNonDisease
icd11.foundation:1294556657	MONDO:excludeNonDisease
icd11.foundation:1294559311	MONDO:excludeNonDisease
icd11.foundation:1294639125	MONDO:excludeNonDisease
icd11.foundation:1294710805	MONDO:excludeNonDisease
icd11.foundation:1294717740	MONDO:excludeNonDisease
icd11.foundation:1294718696	MONDO:excludeNonDisease
icd11.foundation:1294777916	MONDO:excludeNonDisease
icd11.foundation:129477938	MONDO:excludeNonDisease
icd11.foundation:1294848413	MONDO:excludeNonDisease
icd11.foundation:1294873757	MONDO:excludeNonDisease
icd11.foundation:1294967535	MONDO:excludeNonDisease
icd11.foundation:1295089998	MONDO:excludeNonDisease
icd11.foundation:1295136168	MONDO:excludeNonDisease
icd11.foundation:1295148110	MONDO:excludeNonDisease
icd11.foundation:1295213329	MONDO:excludeNonDisease
icd11.foundation:1295230793	MONDO:excludeNonDisease
icd11.foundation:1295383545	MONDO:excludeNonDisease
icd11.foundation:1295416724	MONDO:excludeNonDisease
icd11.foundation:1295478096	MONDO:excludeNonDisease
icd11.foundation:1295513155	MONDO:excludeNonDisease
icd11.foundation:1295519033	MONDO:excludeNonDisease
icd11.foundation:1295551670	MONDO:excludeNonDisease
icd11.foundation:1295583871	MONDO:excludeNonDisease
icd11.foundation:1295609519	MONDO:excludeNonDisease
icd11.foundation:1295685424	MONDO:excludeNonDisease
icd11.foundation:1295769077	MONDO:excludeNonDisease
icd11.foundation:1295816090	MONDO:excludeNonDisease
icd11.foundation:1295995708	MONDO:excludeNonDisease
icd11.foundation:1296051064	MONDO:excludeNonDisease
icd11.foundation:1296057837	MONDO:excludeNonDisease
icd11.foundation:1296111299	MONDO:excludeNonDisease
icd11.foundation:1296150114	MONDO:excludeNonDisease
icd11.foundation:1296189818	MONDO:excludeNonDisease
icd11.foundation:1296234	MONDO:excludeNonDisease
icd11.foundation:1296258558	MONDO:excludeNonDisease
icd11.foundation:1296301163	MONDO:excludeNonDisease
icd11.foundation:1296323643	MONDO:excludeNonDisease
icd11.foundation:1296367542	MONDO:excludeNonDisease
icd11.foundation:1296439613	MONDO:excludeNonDisease
icd11.foundation:1296439883	MONDO:excludeNonDisease
icd11.foundation:1296597239	MONDO:excludeNonDisease
icd11.foundation:1296639290	MONDO:excludeNonDisease
icd11.foundation:1296678493	MONDO:excludeNonDisease
icd11.foundation:1296759894	MONDO:excludeNonDisease
icd11.foundation:1296820548	MONDO:excludeNonDisease
icd11.foundation:1296905072	MONDO:excludeNonDisease
icd11.foundation:1296922579	MONDO:excludeNonDisease
icd11.foundation:1296975518	MONDO:excludeNonDisease
icd11.foundation:1297149965	MONDO:excludeNonDisease
icd11.foundation:1297152784	MONDO:excludeNonDisease
icd11.foundation:1297157537	MONDO:excludeNonDisease
icd11.foundation:1297204579	MONDO:excludeNonDisease
icd11.foundation:1297401753	MONDO:excludeNonDisease
icd11.foundation:1297495637	MONDO:excludeNonDisease
icd11.foundation:1297554373	MONDO:excludeNonDisease
icd11.foundation:1297658511	MONDO:excludeNonDisease
icd11.foundation:1297706562	MONDO:excludeNonDisease
icd11.foundation:1297710397	MONDO:excludeNonDisease
icd11.foundation:1297847585	MONDO:excludeNonDisease
icd11.foundation:1297984526	MONDO:excludeNonDisease
icd11.foundation:1298102375	MONDO:excludeNonDisease
icd11.foundation:1298113073	MONDO:excludeNonDisease
icd11.foundation:129829452	MONDO:excludeNonDisease
icd11.foundation:1298303224	MONDO:excludeNonDisease
icd11.foundation:1298389943	MONDO:excludeNonDisease
icd11.foundation:1298471074	MONDO:excludeNonDisease
icd11.foundation:1298655777	MONDO:excludeNonDisease
icd11.foundation:1298752254	MONDO:excludeNonDisease
icd11.foundation:129882307	MONDO:excludeNonDisease
icd11.foundation:129891473	MONDO:excludeNonDisease
icd11.foundation:1299089862	MONDO:excludeNonDisease
icd11.foundation:129917408	MONDO:excludeNonDisease
icd11.foundation:1299224745	MONDO:excludeNonDisease
icd11.foundation:1299226656	MONDO:excludeNonDisease
icd11.foundation:1299250003	MONDO:excludeNonDisease
icd11.foundation:1299262449	MONDO:excludeNonDisease
icd11.foundation:1299371983	MONDO:excludeNonDisease
icd11.foundation:1299379807	MONDO:excludeNonDisease
icd11.foundation:1299427046	MONDO:excludeNonDisease
icd11.foundation:1299444067	MONDO:excludeNonDisease
icd11.foundation:129959920	MONDO:excludeNonDisease
icd11.foundation:1299644950	MONDO:excludeNonDisease
icd11.foundation:1299651652	MONDO:excludeNonDisease
icd11.foundation:1299748006	MONDO:excludeNonDisease
icd11.foundation:1299917304	MONDO:excludeNonDisease
icd11.foundation:1300081978	MONDO:excludeNonDisease
icd11.foundation:13001211	MONDO:excludeNonDisease
icd11.foundation:1300123910	MONDO:excludeNonDisease
icd11.foundation:1300132788	MONDO:excludeNonDisease
icd11.foundation:1300138468	MONDO:excludeNonDisease
icd11.foundation:1300209794	MONDO:excludeNonDisease
icd11.foundation:1300247145	MONDO:excludeNonDisease
icd11.foundation:1300300000	MONDO:excludeNonDisease
icd11.foundation:130032831	MONDO:excludeNonDisease
icd11.foundation:1300346452	MONDO:excludeNonDisease
icd11.foundation:1300399797	MONDO:excludeNonDisease
icd11.foundation:1300617656	MONDO:excludeNonDisease
icd11.foundation:1300846987	MONDO:excludeNonDisease
icd11.foundation:1300919755	MONDO:excludeNonDisease
icd11.foundation:1301065208	MONDO:excludeNonDisease
icd11.foundation:1301078017	MONDO:excludeNonDisease
icd11.foundation:1301168238	MONDO:excludeNonDisease
icd11.foundation:1301212545	MONDO:excludeNonDisease
icd11.foundation:130122647	MONDO:excludeNonDisease
icd11.foundation:1301318821	MONDO:excludeNonDisease
icd11.foundation:1301390378	MONDO:excludeNonDisease
icd11.foundation:1301514855	MONDO:excludeNonDisease
icd11.foundation:1301533009	MONDO:excludeNonDisease
icd11.foundation:1301535292	MONDO:excludeNonDisease
icd11.foundation:1301540115	MONDO:excludeNonDisease
icd11.foundation:1301666224	MONDO:excludeNonDisease
icd11.foundation:1301747337	MONDO:excludeNonDisease
icd11.foundation:1301753695	MONDO:excludeNonDisease
icd11.foundation:1301756259	MONDO:excludeNonDisease
icd11.foundation:1301758774	MONDO:excludeNonDisease
icd11.foundation:130178481	MONDO:excludeNonDisease
icd11.foundation:1301817158	MONDO:excludeNonDisease
icd11.foundation:1301824408	MONDO:excludeNonDisease
icd11.foundation:1301882838	MONDO:excludeNonDisease
icd11.foundation:1301884033	MONDO:excludeNonDisease
icd11.foundation:1301891537	MONDO:excludeNonDisease
icd11.foundation:1301898105	MONDO:excludeNonDisease
icd11.foundation:1301904441	MONDO:excludeNonDisease
icd11.foundation:1301946310	MONDO:excludeNonDisease
icd11.foundation:1302046997	MONDO:excludeNonDisease
icd11.foundation:1302088307	MONDO:excludeNonDisease
icd11.foundation:1302094940	MONDO:excludeNonDisease
icd11.foundation:1302245410	MONDO:excludeNonDisease
icd11.foundation:1302293780	MONDO:excludeNonDisease
icd11.foundation:1302374367	MONDO:excludeNonDisease
icd11.foundation:1302382083	MONDO:excludeNonDisease
icd11.foundation:1302647495	MONDO:excludeNonDisease
icd11.foundation:1302694250	MONDO:excludeNonDisease
icd11.foundation:1302727828	MONDO:excludeNonDisease
icd11.foundation:1302776129	MONDO:excludeNonDisease
icd11.foundation:1302782182	MONDO:excludeNonDisease
icd11.foundation:1302789210	MONDO:excludeNonDisease
icd11.foundation:130284126	MONDO:excludeNonDisease
icd11.foundation:1302910362	MONDO:excludeNonDisease
icd11.foundation:1302955693	MONDO:excludeNonDisease
icd11.foundation:1303014686	MONDO:excludeNonDisease
icd11.foundation:1303039516	MONDO:excludeNonDisease
icd11.foundation:1303086297	MONDO:excludeNonDisease
icd11.foundation:1303207091	MONDO:excludeNonDisease
icd11.foundation:1303208901	MONDO:excludeNonDisease
icd11.foundation:1303214183	MONDO:excludeNonDisease
icd11.foundation:1303278981	MONDO:excludeNonDisease
icd11.foundation:130329771	MONDO:excludeNonDisease
icd11.foundation:1303393405	MONDO:excludeNonDisease
icd11.foundation:1303461113	MONDO:excludeNonDisease
icd11.foundation:1303477037	MONDO:excludeNonDisease
icd11.foundation:1303501022	MONDO:excludeNonDisease
icd11.foundation:1303551703	MONDO:excludeNonDisease
icd11.foundation:1303621687	MONDO:excludeNonDisease
icd11.foundation:1303704881	MONDO:excludeNonDisease
icd11.foundation:1303709853	MONDO:excludeNonDisease
icd11.foundation:1303851425	MONDO:excludeNonDisease
icd11.foundation:1303878705	MONDO:excludeNonDisease
icd11.foundation:130393838	MONDO:excludeNonDisease
icd11.foundation:1303963332	MONDO:excludeNonDisease
icd11.foundation:130402949	MONDO:excludeNonDisease
icd11.foundation:1304232312	MONDO:excludeNonDisease
icd11.foundation:130424967	MONDO:excludeNonDisease
icd11.foundation:1304285907	MONDO:excludeNonDisease
icd11.foundation:1304342774	MONDO:excludeNonDisease
icd11.foundation:1304419731	MONDO:excludeNonDisease
icd11.foundation:1304443239	MONDO:excludeNonDisease
icd11.foundation:1304582493	MONDO:excludeNonDisease
icd11.foundation:1304607162	MONDO:excludeNonDisease
icd11.foundation:130480919	MONDO:excludeNonDisease
icd11.foundation:1304923270	MONDO:excludeNonDisease
icd11.foundation:1304962002	MONDO:excludeNonDisease
icd11.foundation:1305029706	MONDO:excludeNonDisease
icd11.foundation:1305176838	MONDO:excludeNonDisease
icd11.foundation:1305205297	MONDO:excludeNonDisease
icd11.foundation:1305280020	MONDO:excludeNonDisease
icd11.foundation:1305340650	MONDO:excludeNonDisease
icd11.foundation:1305343266	MONDO:excludeNonDisease
icd11.foundation:1305350122	MONDO:excludeNonDisease
icd11.foundation:1305477993	MONDO:excludeNonDisease
icd11.foundation:1305480144	MONDO:excludeNonDisease
icd11.foundation:1305499822	MONDO:excludeNonDisease
icd11.foundation:1305508156	MONDO:excludeNonDisease
icd11.foundation:1305563119	MONDO:excludeNonDisease
icd11.foundation:1305585139	MONDO:excludeNonDisease
icd11.foundation:1305611987	MONDO:excludeNonDisease
icd11.foundation:130572738	MONDO:excludeNonDisease
icd11.foundation:1305770462	MONDO:excludeNonDisease
icd11.foundation:130581984	MONDO:excludeNonDisease
icd11.foundation:1305932361	MONDO:excludeNonDisease
icd11.foundation:1305935546	MONDO:excludeNonDisease
icd11.foundation:1306171557	MONDO:excludeNonDisease
icd11.foundation:1306247849	MONDO:excludeNonDisease
icd11.foundation:1306262983	MONDO:excludeNonDisease
icd11.foundation:1306342814	MONDO:excludeNonDisease
icd11.foundation:1306431917	MONDO:excludeNonDisease
icd11.foundation:1306443859	MONDO:excludeNonDisease
icd11.foundation:1306553895	MONDO:excludeNonDisease
icd11.foundation:1306559321	MONDO:excludeNonDisease
icd11.foundation:1306631972	MONDO:excludeNonDisease
icd11.foundation:1306685973	MONDO:excludeNonDisease
icd11.foundation:1306743023	MONDO:excludeNonDisease
icd11.foundation:1306747971	MONDO:excludeNonDisease
icd11.foundation:1306765391	MONDO:excludeNonDisease
icd11.foundation:1306830856	MONDO:excludeNonDisease
icd11.foundation:13068322	MONDO:excludeNonDisease
icd11.foundation:1306873683	MONDO:excludeNonDisease
icd11.foundation:1307012246	MONDO:excludeNonDisease
icd11.foundation:1307024138	MONDO:excludeNonDisease
icd11.foundation:1307055715	MONDO:excludeNonDisease
icd11.foundation:1307111185	MONDO:excludeNonDisease
icd11.foundation:130721356	MONDO:excludeNonDisease
icd11.foundation:130723954	MONDO:excludeNonDisease
icd11.foundation:1307300595	MONDO:excludeNonDisease
icd11.foundation:1307416703	MONDO:excludeNonDisease
icd11.foundation:1307698627	MONDO:excludeNonDisease
icd11.foundation:1307984167	MONDO:excludeNonDisease
icd11.foundation:130801610	MONDO:excludeNonDisease
icd11.foundation:1308045621	MONDO:excludeNonDisease
icd11.foundation:1308199097	MONDO:excludeNonDisease
icd11.foundation:130821433	MONDO:excludeNonDisease
icd11.foundation:1308237886	MONDO:excludeNonDisease
icd11.foundation:1308240583	MONDO:excludeNonDisease
icd11.foundation:1308280814	MONDO:excludeNonDisease
icd11.foundation:1308284441	MONDO:excludeNonDisease
icd11.foundation:1308314685	MONDO:excludeNonDisease
icd11.foundation:1308328950	MONDO:excludeNonDisease
icd11.foundation:1308373869	MONDO:excludeNonDisease
icd11.foundation:1308767158	MONDO:excludeNonDisease
